Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRF15,OUT035,2426.41832
FDQ25,OUT017,2818.986947
FDI48,OUT019,83.9839083
FDS49,OUT046,1386.750933
FDV22,OUT046,2492.677086
NCV42,OUT046,1736.068417
FDX26,OUT046,2925.356121
FDI33,OUT018,1230.473813
FDZ14,OUT049,1892.223919
FDG10,OUT013,792.9627484
FDM38,OUT018,645.3980563
FDG26,OUT027,6101.999208
FDH46,OUT035,1703.97493
FDN13,OUT018,1317.938551
FDU57,OUT035,2496.691233
NCI06,OUT046,2944.36179
FDM38,OUT045,806.4745025
NCG42,OUT010,273.355919
FDL39,OUT045,2861.345434
FDT31,OUT019,478.2640416
FDV59,OUT013,3703.627112
FDB49,OUT035,1634.944594
FDD58,OUT049,1662.274441
DRN59,OUT046,667.4287061
FDX48,OUT049,2405.412669
FDQ11,OUT049,4093.567271
FDY12,OUT049,796.8710746
FDQ11,OUT045,3865.79052
DRI11,OUT017,1834.263412
FDY32,OUT027,4114.84481
FDS51,OUT045,740.7771978
FDR19,OUT010,310.1645084
DRB13,OUT018,2697.50201
FDS21,OUT035,814.0561548
FDQ40,OUT045,2809.732707
NCE55,OUT013,2839.951606
FDX43,OUT027,4233.145189
FDS12,OUT049,1928.897318
DRK01,OUT027,2529.997156
FDN25,OUT017,806.7056522
FDB60,OUT046,3074.425388
FDQ13,OUT017,1393.027994
DRK13,OUT045,3048.188633
DRF25,OUT018,500.6181136
NCD42,OUT019,7.70873431
FDW25,OUT045,1412.335208
NCV29,OUT027,4895.724862
NCK42,OUT035,3851.247356
DRJ13,OUT027,4056.807054
DRD15,OUT017,3963.583672
FDM27,OUT045,2403.537785
FDZ50,OUT018,2682.40841
FDC04,OUT046,3898.496799
FDF50,OUT049,3068.617763
FDP15,OUT045,3912.936461
FDK46,OUT035,4089.80759
FDZ56,OUT018,2392.299931
FDY60,OUT049,2383.137433
FDB10,OUT035,3949.153855
FDR57,OUT045,2409.175715
FDU58,OUT049,3072.92068
FDH02,OUT046,1445.568262
FDP48,OUT013,3066.794736
FDI46,OUT035,4096.593864
FDW56,OUT013,2993.982818
NCM19,OUT010,253.9718112
FDS50,OUT027,5799.556677
FDK24,OUT013,643.8661243
FDO36,OUT017,2967.507358
FDK45,OUT027,2883.049667
NCL05,OUT045,630.8964906
FDL32,OUT018,1512.867448
FDA28,OUT049,1876.141651
FDY36,OUT018,1224.717963
FDP32,OUT018,1702.050573
FDL50,OUT046,1851.361783
DRC24,OUT049,2412.605235
NCS18,OUT017,1655.554942
FDD16,OUT017,1283.643332
NCV18,OUT013,1440.682929
FDX07,OUT046,2934.981915
NCZ05,OUT027,2678.311294
NCI31,OUT013,564.0119358
FDK14,OUT049,1413.261429
NCR06,OUT045,655.9501782
NCF54,OUT049,2796.872978
DRG23,OUT010,379.0612987
FDD53,OUT046,642.7074616
NCM31,OUT027,3602.587708
FDT16,OUT017,4174.317444
FDR40,OUT035,1441.346457
DRG25,OUT017,3074.304922
FDT10,OUT035,822.6105796
FDY32,OUT013,2546.900481
FDN50,OUT035,1465.611929
FDZ35,OUT019,258.6929674
NCP54,OUT045,1801.663702
NCD07,OUT035,1830.082522
FDS02,OUT018,2643.339852
DRN59,OUT018,576.9591746
DRB24,OUT013,2437.852414
FDP37,OUT027,3059.452779
DRB01,OUT018,2719.545153
FDR47,OUT046,2935.308198
NCM31,OUT010,348.6742269
NCF06,OUT027,6105.524105
NCV17,OUT027,3093.162328
FDS10,OUT049,2894.413912
FDN52,OUT035,1463.826482
FDZ48,OUT013,1699.176102
FDJ48,OUT049,4170.267235
DRB13,OUT027,5079.934387
FDV59,OUT017,3815.710872
FDL32,OUT035,1747.46237
FDZ12,OUT035,2377.312989
NCR06,OUT027,1159.40154
FDP51,OUT017,1805.570271
FDY22,OUT013,2282.225664
FDZ38,OUT049,2780.503473
NCO54,OUT035,794.2837036
FDR23,OUT035,2846.882792
FDM38,OUT049,866.7021998
FDS25,OUT013,1796.011967
FDZ22,OUT013,1413.754872
FDZ20,OUT019,607.9670599
FDD45,OUT010,196.8484485
FDN03,OUT049,4153.464545
NCW30,OUT046,3859.428076
FDY24,OUT027,1440.441874
FDJ26,OUT019,550.833195
FDM15,OUT049,2457.665886
NCW54,OUT027,1430.624052
FDA23,OUT045,1537.635239
FDA39,OUT019,14.86984579
FDZ12,OUT017,2358.855514
NCB42,OUT046,1785.63962
FDL16,OUT046,704.1648139
FDO24,OUT019,327.0489113
NCP42,OUT046,3006.038137
FDR19,OUT018,2077.130596
DRL01,OUT045,3801.386195
FDV37,OUT046,3045.279604
FDI41,OUT010,286.8445201
FDF58,OUT049,823.8386358
NCF43,OUT018,2070.835236
FDN02,OUT049,3748.912895
NCP41,OUT035,1642.908703
NCY17,OUT027,1268.288024
FDL58,OUT027,6037.534497
NCA30,OUT027,5001.342359
FDE46,OUT018,2145.076135
FDY38,OUT035,3963.494217
NCH29,OUT027,2523.744016
FDO20,OUT045,4002.354607
FDP44,OUT018,1328.006926
FDM02,OUT027,2466.379105
FDJ14,OUT027,2401.307474
FDH04,OUT010,173.5837138
DRK23,OUT046,4155.802557
NCW05,OUT046,1553.439791
FDF12,OUT049,2411.749432
FDL51,OUT019,547.6950881
FDN03,OUT018,3421.954021
DRJ37,OUT049,2455.267221
FDM12,OUT019,506.6163229
FDA16,OUT045,3737.495715
NCB07,OUT017,2992.070088
NCI17,OUT019,212.8733441
FDR51,OUT046,2424.195381
FDJ55,OUT045,3808.68571
NCZ17,OUT013,599.8310789
FDU25,OUT013,739.9088791
NCG18,OUT045,1567.816991
DRM11,OUT017,4145.94574
FDH16,OUT035,1465.207204
FDZ04,OUT018,671.0026739
NCX53,OUT035,2296.466866
FDX38,OUT027,1328.209352
FDX09,OUT046,2830.655965
NCW05,OUT018,1382.231695
NCS41,OUT017,3074.377323
FDI26,OUT046,2860.56232
NCZ41,OUT027,3050.658201
NCK06,OUT046,1908.376141
FDX23,OUT027,2564.588345
NCA42,OUT046,2482.133681
FDC20,OUT049,790.9080327
DRC49,OUT018,2107.341908
FDX01,OUT013,1769.492149
FDC08,OUT045,3716.150862
FDC02,OUT017,4353.293993
FDK10,OUT045,2857.111964
DRC24,OUT013,2377.906631
FDW16,OUT019,194.1126096
NCU06,OUT018,3222.116565
DRA59,OUT045,3025.515665
FDR24,OUT019,166.0891627
DRL35,OUT018,498.2931801
FDA49,OUT013,1304.623953
NCC55,OUT046,633.0948751
DRD24,OUT019,317.9061785
NCE55,OUT049,2914.876926
FDT33,OUT045,2683.981958
NCT53,OUT013,2585.194411
FDS26,OUT046,4014.299831
FDL22,OUT018,1238.308871
FDP44,OUT017,1591.275383
FDC52,OUT018,2133.138969
FDI53,OUT010,379.8299942
FDZ23,OUT046,2958.333826
NCT18,OUT013,2979.053669
FDR13,OUT046,1803.445584
FDB09,OUT010,252.9777425
FDZ60,OUT013,1556.555944
FDB11,OUT046,3789.464665
FDC10,OUT018,1588.422024
FDW56,OUT035,3069.327728
FDK14,OUT027,2414.872181
DRE27,OUT027,2527.389894
FDA38,OUT017,3990.953355
FDT11,OUT045,3017.046397
FDP15,OUT035,4221.15408
FDV27,OUT035,1473.527907
FDS36,OUT027,2784.516399
FDY40,OUT027,1348.063641
NCF19,OUT049,756.8046641
FDF53,OUT045,2848.729641
FDS14,OUT027,3947.404998
FDE56,OUT046,776.5128453
FDZ19,OUT035,2874.998949
FDZ46,OUT013,1769.706272
FDR16,OUT046,3746.584417
FDG29,OUT018,508.2170244
NCE30,OUT017,3764.963611
FDZ40,OUT046,769.8474224
FDG58,OUT018,2231.909208
DRH03,OUT013,1385.920363
FDZ47,OUT045,1425.170923
FDV04,OUT018,2246.400617
FDZ10,OUT018,1643.647465
FDG46,OUT017,1824.488193
NCF07,OUT045,1534.384972
FDY44,OUT035,3114.930058
FDB21,OUT013,3879.374044
FDS20,OUT035,3067.458483
FDS49,OUT049,1394.377933
FDX55,OUT027,5836.087533
NCQ02,OUT018,2672.985944
FDR25,OUT013,4166.785305
DRG39,OUT045,718.3483931
FDB46,OUT046,3722.185363
NCC30,OUT018,2525.649984
FDE58,OUT035,1853.225069
FDC05,OUT019,490.1007104
FDY15,OUT046,2397.153253
FDG14,OUT046,2404.759848
FDL08,OUT049,3993.784788
FDQ47,OUT013,618.3935067
FDN12,OUT035,1657.409831
FDW10,OUT013,2653.192658
FDD02,OUT035,1813.567879
FDX35,OUT010,597.0021742
FDT35,OUT046,2643.116367
DRN47,OUT019,478.9011398
FDB11,OUT010,569.8249161
FDN20,OUT045,2586.875199
FDB59,OUT035,3036.37307
FDJ58,OUT045,2747.256632
FDU60,OUT046,2635.869263
FDS03,OUT049,851.9938361
FDU40,OUT019,460.1509655
DRH15,OUT049,730.6133062
FDD04,OUT027,3718.77126
FDQ01,OUT046,3980.693463
FDF28,OUT035,1899.996849
FDD22,OUT010,266.4077961
FDY19,OUT046,1747.824141
FDN33,OUT035,1583.363979
FDV36,OUT035,1863.78859
FDW01,OUT010,312.6958703
FDJ28,OUT049,3092.150503
FDB17,OUT035,2976.082382
FDM40,OUT049,2305.823391
FDV46,OUT045,2199.846391
FDQ44,OUT049,1760.523019
NCD42,OUT046,618.524476
DRH37,OUT046,2517.487905
FDR10,OUT018,2282.727148
NCD06,OUT027,1283.152576
FDI53,OUT046,2561.511574
FDG16,OUT035,3881.931823
DRB25,OUT046,1618.628387
FDY09,OUT046,2758.919156
FDX48,OUT045,2347.606904
FDC03,OUT010,502.6902415
FDT47,OUT035,1650.750436
FDW44,OUT027,4586.308542
FDT24,OUT017,1350.475378
FDT12,OUT019,598.4722505
NCS38,OUT035,1867.826132
FDO39,OUT035,3079.956633
FDA13,OUT046,617.9640726
FDO48,OUT035,3972.300172
DRJ01,OUT017,2508.122785
FDD53,OUT018,497.9547963
NCT05,OUT049,4141.913172
FDQ51,OUT045,665.5619026
FDU60,OUT013,2582.533865
FDC59,OUT046,773.6322774
FDP36,OUT035,789.5060357
NCM19,OUT017,1730.362266
FDL16,OUT035,672.5210199
FDE50,OUT018,2578.499332
NCR18,OUT013,625.0297524
NCD30,OUT035,1514.372884
FDH31,OUT013,1533.984233
FDD56,OUT019,439.4784794
FDC47,OUT049,3870.28225
FDZ21,OUT045,1427.217732
FDM01,OUT049,1661.223628
FDF24,OUT013,1325.79723
FDW23,OUT017,644.5382364
FDY52,OUT018,706.2182653
DRH37,OUT027,4180.334616
DRO47,OUT027,2887.946766
FDR25,OUT049,4001.39892
FDQ24,OUT027,6148.177661
DRJ51,OUT018,3301.023093
NCU06,OUT035,3960.559032
NCV18,OUT018,1279.719936
NCC06,OUT027,3059.745983
FDZ01,OUT018,1389.098838
FDT14,OUT017,1833.0291
FDD11,OUT019,618.7545786
FDN09,OUT017,3974.937141
NCO18,OUT010,461.3320047
FDZ50,OUT045,3010.700218
FDS44,OUT013,3927.197279
FDI36,OUT045,3040.600452
FDA26,OUT010,563.9032844
NCY53,OUT049,1705.059789
FDF32,OUT049,3050.161175
FDF59,OUT010,275.5755957
FDB20,OUT046,1400.823243
DRH11,OUT035,882.5423583
FDT03,OUT049,2650.578303
NCH06,OUT035,4047.470792
FDR55,OUT049,3132.415186
FDI10,OUT035,2869.254358
FDZ12,OUT045,2267.733494
FDM12,OUT049,3042.913168
DRB25,OUT045,1576.000719
NCS41,OUT013,3046.064267
NCT53,OUT049,2599.840995
NCD55,OUT013,588.3935584
FDY08,OUT049,2338.996597
NCP55,OUT049,772.9147637
FDA33,OUT013,2377.918273
FDQ33,OUT013,2363.384795
FDE45,OUT027,4871.045437
FDT26,OUT013,1757.628795
NCV53,OUT049,4013.483913
FDK60,OUT027,2578.524644
NCJ29,OUT046,1384.664204
FDI15,OUT045,3886.709203
FDX21,OUT013,1749.114618
FDV49,OUT019,598.538648
DRO59,OUT046,1359.098079
FDZ14,OUT045,1849.686978
FDP32,OUT027,3061.753579
FDC33,OUT017,3065.05461
FDT14,OUT010,255.1663842
NCN54,OUT027,2377.424674
FDR57,OUT027,3995.188751
DRK12,OUT046,628.3518995
FDX52,OUT049,3101.618679
FDX08,OUT010,453.2082437
FDP10,OUT010,220.9435849
NCP50,OUT045,1302.801979
NCL06,OUT013,4009.50123
FDP25,OUT013,3754.132595
FDE53,OUT013,1600.414507
FDL27,OUT017,846.7291836
FDC35,OUT049,3725.688994
DRJ47,OUT010,383.4156854
FDD16,OUT018,1155.279955
NCN42,OUT049,2366.661752
FDC38,OUT027,3128.860069
NCO07,OUT045,3667.828812
FDQ20,OUT049,648.7810475
FDI32,OUT046,1734.877088
FDN20,OUT010,393.3700192
DRJ51,OUT027,5933.123762
FDU08,OUT045,1465.667049
DRN37,OUT019,389.7212416
FDD05,OUT010,215.2453888
FDW15,OUT046,2348.88468
FDI52,OUT046,1817.198872
DRM11,OUT049,4103.558165
NCO06,OUT045,602.2832967
FDU38,OUT049,3112.483871
FDU59,OUT018,2314.745063
FDJ10,OUT046,2311.408454
FDM13,OUT049,1960.803483
NCJ30,OUT019,408.7700389
FDM45,OUT018,1651.794938
FDP36,OUT045,722.1570416
NCD30,OUT010,199.3498893
FDN48,OUT017,1414.34033
FDY32,OUT049,2576.127786
FDU47,OUT046,2286.292332
FDF17,OUT019,457.0243285
FDP34,OUT017,2459.60169
FDA47,OUT049,2616.249638
DRD27,OUT027,2567.620404
FDW38,OUT045,822.0591865
FDZ15,OUT019,257.4448407
FDZ03,OUT027,5002.552409
NCN19,OUT049,3093.378676
FDG02,OUT035,3089.794626
FDS31,OUT035,3108.298425
FDW43,OUT019,586.8514288
FDZ47,OUT010,152.0600241
FDO57,OUT017,2461.557254
NCL07,OUT013,573.5403391
NCV42,OUT013,1742.47105
FDP40,OUT017,1798.006472
FDP48,OUT019,475.4341735
FDH21,OUT017,2552.627527
NCP02,OUT049,876.5030057
FDK24,OUT049,718.9314166
FDC41,OUT045,1309.469603
FDF08,OUT017,1383.643468
FDO49,OUT017,766.3000063
FDS56,OUT027,6236.10384
FDX46,OUT018,668.8025058
FDQ07,OUT013,3782.817936
FDC32,OUT010,160.0373412
FDT21,OUT019,556.3342548
FDG58,OUT045,2467.928895
FDW14,OUT049,1422.895071
DRA12,OUT027,3659.438522
FDV27,OUT013,1422.393265
DRD25,OUT013,1791.707883
DRF48,OUT027,5019.820615
FDX24,OUT017,1443.093743
DRJ51,OUT046,3845.582505
FDE45,OUT045,2904.997904
FDE14,OUT046,1566.881716
FDG53,OUT045,2211.94762
FDT08,OUT046,2357.203985
DRC27,OUT027,6004.758733
FDG20,OUT035,2857.146507
FDC21,OUT046,1640.246597
FDV31,OUT018,2566.763927
FDB58,OUT045,2297.717999
FDV23,OUT046,1864.977284
FDA25,OUT019,227.9378612
FDC15,OUT046,2433.736796
FDU47,OUT049,2269.131533
FDE23,OUT013,688.4502662
FDS08,OUT013,2799.226548
FDW03,OUT027,2673.190231
FDJ60,OUT018,2255.580239
FDM34,OUT017,1860.165037
FDW33,OUT013,1631.911075
FDZ40,OUT013,739.8319303
FDE33,OUT018,1142.526551
NCC06,OUT010,276.9340191
FDU11,OUT046,1881.641902
FDL44,OUT017,2533.406795
NCZ29,OUT017,1846.216495
FDG28,OUT010,574.8674879
FDL12,OUT018,642.558184
FDD52,OUT017,1602.653535
FDO15,OUT013,1315.540221
NCN29,OUT027,1347.327657
FDW36,OUT013,1617.433108
FDB21,OUT046,3839.299015
FDZ28,OUT013,1833.552693
FDY10,OUT035,1827.425074
DRG39,OUT017,726.8403738
FDN28,OUT013,1643.418212
FDV15,OUT035,1656.886531
DRI13,OUT035,3999.815533
FDH20,OUT046,1453.538552
FDY51,OUT013,3784.949398
FDE16,OUT013,3761.232323
FDX40,OUT018,502.7307885
FDC48,OUT018,1252.88218
FDS14,OUT046,2435.305671
FDX56,OUT017,3820.512728
FDI10,OUT046,2816.876379
FDI14,OUT013,2235.081861
DRM48,OUT013,576.9288078
NCH07,OUT027,4023.155496
FDY26,OUT013,3646.655252
FDD02,OUT027,2966.131503
FDM12,OUT046,2983.137043
DRF01,OUT010,335.2938642
FDV36,OUT046,1824.466446
DRI59,OUT013,3764.328328
FDV03,OUT018,2146.590518
FDO39,OUT017,3057.328792
NCB07,OUT018,2598.338827
FDH38,OUT027,2945.954711
FDZ13,OUT035,799.3973921
NCZ30,OUT046,1902.093316
NCA06,OUT035,631.8388079
FDB04,OUT049,1418.475181
FDN50,OUT013,1376.649269
NCG06,OUT049,4036.721263
NCY17,OUT018,541.8277823
FDC23,OUT046,2824.356647
FDK33,OUT049,3720.74709
FDR03,OUT049,3849.377889
FDZ07,OUT045,759.1335044
FDO38,OUT013,1290.603416
FDS59,OUT046,1638.944887
DRM11,OUT019,670.2332261
FDX52,OUT027,5060.651755
DRJ35,OUT018,658.9970204
NCP53,OUT046,3895.529071
FDW15,OUT019,296.2308727
DRI47,OUT045,2250.777644
DRZ11,OUT035,1956.743039
FDS02,OUT013,3013.192125
DRD49,OUT018,3470.516739
FDW38,OUT049,872.0718681
FDR21,OUT019,483.2878259
FDE40,OUT013,717.1281393
FDI02,OUT045,1643.935595
FDQ04,OUT045,619.4001993
FDY14,OUT017,4055.777734
NCT54,OUT046,1552.54336
DRD25,OUT017,1784.025636
DRE01,OUT045,3897.284546
FDJ12,OUT010,566.7619491
NCZ05,OUT049,1625.117795
DRB25,OUT019,232.2359694
NCC31,OUT045,2420.367206
FDM16,OUT045,1363.271676
DRG11,OUT049,1679.20534
FDV24,OUT027,3822.330772
FDV43,OUT046,659.5273533
FDG05,OUT018,2231.336548
FDV23,OUT010,284.9261903
FDI58,OUT018,1294.791351
FDQ11,OUT017,4069.73709
FDC05,OUT027,5045.302327
FDF40,OUT013,4040.843518
FDU02,OUT018,3341.126069
FDT32,OUT013,2944.593565
NCF06,OUT017,3984.120822
FDT46,OUT013,720.7371125
FDR58,OUT010,221.5784712
FDY04,OUT046,2495.837144
FDT58,OUT045,2626.970147
FDE46,OUT049,2429.567744
DRH11,OUT017,838.552998
DRI51,OUT046,2704.299023
FDC35,OUT017,3732.655084
FDP45,OUT035,4168.450107
FDC45,OUT017,2687.528795
FDU01,OUT045,2903.205019
FDJ53,OUT010,227.805378
FDJ46,OUT017,2842.589477
FDX07,OUT013,2952.322088
NCI30,OUT049,3964.272745
FDE47,OUT027,3001.705629
FDV48,OUT045,1370.088848
FDN16,OUT019,221.7442192
FDM52,OUT013,2328.196968
FDA32,OUT027,5835.86382
FDH05,OUT017,3962.947148
FDW25,OUT010,195.0789965
FDQ09,OUT046,1835.019157
NCM17,OUT010,38.6980934
DRM59,OUT046,2419.973992
FDV47,OUT027,2422.006565
DRE15,OUT035,1370.214314
FDS25,OUT010,285.0002286
NCZ05,OUT018,1423.861278
NCV05,OUT019,305.2615191
DRM37,OUT046,3083.249243
FDV58,OUT027,5033.225127
FDN22,OUT027,6273.046312
NCO06,OUT049,642.6816111
FDT56,OUT019,108.4669952
FDM02,OUT013,1384.124262
FDA09,OUT046,2986.430983
NCC06,OUT035,1914.615388
NCL54,OUT049,2920.08634
NCB55,OUT017,780.3157088
FDB12,OUT017,1621.2897
NCA54,OUT049,2906.274906
NCS38,OUT049,1871.830132
FDC02,OUT049,4379.345179
FDK44,OUT019,433.9653967
FDE16,OUT035,3873.663584
NCS05,OUT035,1950.469742
FDZ59,OUT045,2625.405247
FDI20,OUT017,3802.613309
FDQ14,OUT046,2405.424194
FDF53,OUT017,2951.27372
FDW25,OUT017,1438.852642
NCQ43,OUT010,205.0835674
FDX52,OUT013,3052.94245
FDE28,OUT045,3790.053958
FDN15,OUT017,2202.930148
FDO28,OUT017,1836.562996
FDQ33,OUT045,2364.943582
FDM22,OUT010,105.4778661
FDJ03,OUT017,731.6810371
FDI16,OUT045,738.3071447
FDI09,OUT027,5681.228672
FDX55,OUT013,3730.950518
FDS23,OUT027,3071.047883
DRC12,OUT045,2952.252689
FDH41,OUT049,3824.408833
FDN01,OUT013,2825.638913
FDV55,OUT045,2240.532717
NCJ19,OUT013,703.0021553
NCY29,OUT010,76.9402047
FDP03,OUT018,1662.918902
FDZ52,OUT045,1597.088827
FDH31,OUT010,220.4416312
FDQ19,OUT018,3262.994199
FDS15,OUT035,1687.004557
FDN32,OUT017,2991.011275
FDH32,OUT049,1528.319027
FDF33,OUT017,1747.183952
FDJ22,OUT046,2965.127798
FDG56,OUT010,101.0710451
FDC05,OUT046,3006.408652
FDK09,OUT013,3797.234181
NCV29,OUT045,2793.064688
NCC43,OUT019,601.9565659
NCA42,OUT049,2498.926158
FDC10,OUT046,1850.333893
FDC16,OUT013,1380.763555
NCL17,OUT013,2263.769831
FDA51,OUT035,1909.520983
FDW01,OUT017,2396.252724
NCF30,OUT045,1848.954466
FDN49,OUT013,604.5948763
FDY20,OUT045,1395.282605
FDC15,OUT045,2341.654773
FDY24,OUT046,857.9085291
NCG43,OUT017,1433.734993
FDA48,OUT013,3783.952435
NCF55,OUT017,646.0819581
FDL38,OUT049,1406.650322
NCQ29,OUT018,3500.237352
FDC34,OUT017,2456.532333
FDP36,OUT027,1409.501011
FDN50,OUT010,171.6236321
FDO23,OUT049,1428.297408
FDT56,OUT013,725.7042614
FDT13,OUT027,5026.035706
FDZ03,OUT013,3032.527894
FDQ03,OUT010,606.1949405
FDU44,OUT045,2520.510761
FDD03,OUT049,3945.042078
NCH30,OUT013,1709.079643
FDS60,OUT010,260.7945874
FDG08,OUT046,2794.058486
FDX38,OUT017,721.0744256
FDD22,OUT017,1780.884705
FDW51,OUT013,3757.306498
FDL09,OUT017,2702.609498
FDZ60,OUT045,1514.290549
NCH07,OUT046,2480.248415
NCQ41,OUT049,3078.093928
FDW04,OUT049,1926.735662
FDI08,OUT027,6234.068731
FDR19,OUT019,303.7635188
FDV13,OUT046,1347.583475
FDB52,OUT017,4144.61927
FDZ48,OUT027,2864.215178
NCO14,OUT049,736.859309
FDZ50,OUT013,3050.69669
FDN27,OUT019,255.7106135
FDQ60,OUT013,1894.191854
FDR49,OUT017,710.830441
DRJ35,OUT027,1438.303179
DRI49,OUT017,1320.757565
FDB47,OUT017,3761.792157
FDP37,OUT010,215.2539425
FDR26,OUT049,2722.248372
FDY31,OUT019,296.1698216
FDC11,OUT045,1333.994342
DRP47,OUT035,4177.535174
NCY54,OUT018,2534.908904
FDR27,OUT046,1901.30083
FDQ21,OUT019,287.748875
NCQ29,OUT035,4158.266401
FDJ02,OUT046,2328.236768
FDE21,OUT018,1535.363684
FDM39,OUT046,2902.296372
FDZ01,OUT017,1629.425323
NCB19,OUT018,1314.662485
FDU03,OUT046,2892.2473
FDP27,OUT049,3106.521468
DRF01,OUT045,2337.398607
FDM03,OUT049,1645.566278
FDV01,OUT046,2378.087317
FDS16,OUT046,2331.813252
FDO45,OUT035,1463.719026
NCX06,OUT035,3051.574844
FDP13,OUT046,669.6029946
NCR38,OUT018,3401.919765
FDA01,OUT013,725.8040551
FDT26,OUT017,1754.807208
FDD44,OUT027,6230.266725
FDB26,OUT013,706.6585805
FDP45,OUT019,589.6837772
NCP55,OUT046,761.3315131
FDT23,OUT017,1432.842276
FDO51,OUT045,623.9099425
FDA44,OUT046,774.9969066
NCJ31,OUT018,3283.026535
FDX37,OUT045,1466.2313
NCD18,OUT049,3883.780555
FDN40,OUT027,3916.33597
FDL33,OUT017,3020.043229
DRF48,OUT035,3110.981698
FDW08,OUT035,1666.527127
FDX39,OUT018,3192.397105
FDB38,OUT049,2520.216138
FDY46,OUT018,2598.349691
NCB06,OUT049,2457.905713
FDA34,OUT035,2915.310245
FDA35,OUT045,1757.374227
FDQ07,OUT035,3923.706186
FDU32,OUT045,1822.379859
FDU26,OUT013,1781.734379
FDU13,OUT010,366.8853127
FDO09,OUT035,4095.731268
FDW03,OUT019,226.1057458
FDB38,OUT013,2453.237729
FDL26,OUT010,314.0135124
NCN43,OUT045,1818.951655
FDH08,OUT045,3738.844185
NCC31,OUT019,342.0080374
FDH14,OUT035,2286.621731
FDL40,OUT017,1475.440394
FDD20,OUT035,1886.508234
NCV53,OUT035,4061.437859
FDD16,OUT045,1270.301815
FDP24,OUT035,1764.25346
FDQ25,OUT045,2763.090547
FDM38,OUT035,867.989936
NCT18,OUT010,435.3293926
FDM34,OUT049,1911.838144
DRH37,OUT010,337.728502
NCE07,OUT013,2334.453552
FDG12,OUT013,1855.99155
FDB59,OUT010,431.1916027
FDS10,OUT018,2536.130253
FDN21,OUT010,371.6415868
FDM02,OUT045,1394.12515
FDO44,OUT049,1764.942111
NCN17,OUT017,1587.340985
FDH16,OUT018,1285.9211
FDL44,OUT046,2489.846838
FDY47,OUT017,1957.881745
DRI39,OUT046,748.1030408
NCX54,OUT018,1429.257635
FDE59,OUT046,641.1639091
FDO46,OUT045,2991.489828
DRE13,OUT046,1450.659558
FDW14,OUT013,1411.495451
FDF35,OUT046,1629.271054
FDO50,OUT019,182.0946171
DRF49,OUT017,1812.741955
FDT60,OUT049,1873.980719
FDP38,OUT045,707.0040316
FDA31,OUT027,4568.200662
FDY52,OUT010,87.7134764
FDD03,OUT027,5961.358001
FDN52,OUT018,1244.906394
FDU20,OUT010,235.7396029
FDD22,OUT035,1743.874997
NCB55,OUT019,119.8461356
FDN27,OUT045,1597.106194
FDD16,OUT013,1292.542826
FDW48,OUT046,1308.030541
DRN35,OUT045,611.9535494
FDX25,OUT049,2974.923767
DRD49,OUT049,4111.612997
FDE21,OUT019,252.0731445
FDN44,OUT035,2535.432201
DRC01,OUT049,790.0621537
NCK30,OUT046,3962.84858
FDU39,OUT013,710.7155097
FDB49,OUT013,1540.392229
FDS12,OUT045,1886.894973
FDR57,OUT018,2179.470819
FDX22,OUT027,5762.796566
FDC60,OUT013,1506.280993
NCE42,OUT049,3545.361706
NCK42,OUT049,3732.757228
DRE01,OUT017,4075.560055
FDE57,OUT018,2043.419863
DRK59,OUT019,577.8576037
FDB10,OUT027,5958.717525
FDQ25,OUT046,2795.482334
FDY26,OUT017,3769.265185
FDG28,OUT049,4019.882488
FDM14,OUT049,1633.07766
NCH29,OUT049,1585.465002
FDD48,OUT049,1783.946039
FDC17,OUT045,3726.106882
DRH49,OUT027,2412.146184
FDN44,OUT018,2220.523695
FDC29,OUT045,1780.329402
DRK01,OUT019,191.4466977
FDD48,OUT017,1748.462978
FDB59,OUT013,2977.614358
FDY45,OUT010,599.3854611
FDX60,OUT035,1342.662128
FDT09,OUT010,281.6783489
DRB24,OUT018,2206.045984
FDL13,OUT035,4104.851298
FDN16,OUT035,1644.025746
FDK57,OUT013,1821.506402
FDO22,OUT027,2399.14865
FDC57,OUT010,410.2613633
FDZ13,OUT027,1379.470988
FDW27,OUT013,2439.477901
FDX10,OUT049,689.6573959
FDY08,OUT018,2030.160184
FDA49,OUT017,1337.163942
FDC32,OUT018,1246.271232
FDO04,OUT035,764.0743373
NCZ54,OUT013,2489.881489
FDY40,OUT045,696.5205781
FDW36,OUT045,1579.13496
FDE11,OUT017,3051.748674
DRE37,OUT045,2989.810997
NCK19,OUT017,3079.544309
FDT19,OUT035,2871.703598
FDE56,OUT045,756.6133654
FDZ57,OUT010,289.3709845
FDB35,OUT035,1546.375566
FDF09,OUT010,6.35303955
FDO34,OUT046,2668.655908
FDA55,OUT046,3799.160174
NCM18,OUT035,815.2946576
FDJ20,OUT019,264.4050475
DRQ35,OUT019,271.2742301
FDG02,OUT013,3008.557718
NCU29,OUT018,2122.190826
FDL27,OUT027,1428.044431
NCA54,OUT035,2954.992849
FDJ32,OUT035,818.2871008
FDB21,OUT019,594.8822195
FDR46,OUT035,2397.992085
FDZ32,OUT046,1666.963152
DRF36,OUT017,3053.661275
NCU54,OUT017,3759.241418
NCI31,OUT017,596.488701
DRA59,OUT035,3093.176628
NCC55,OUT045,606.928106
FDE44,OUT018,599.0389389
NCN26,OUT018,1577.775246
